"id";"id_departement";"nom_commune";"slug";"code_postal";"code_insee";"latitude";"longitude"
8865;123;"AGONAC";"agonac";"24460";24002;45.283333;0.75
8866;123;"ALLEMANS";"allemans";"24600";24007;45.2875;0.309444
8867;123;"ANGOISSE";"angoisse";"24270";24008;45.416667;1.133333
8868;123;"ANLHIAC";"anlhiac";"24160";24009;45.316667;1.133333
8869;123;"ANTONNE ET TRIGONANT";"antonne-et-trigonant";"24420";24011;45.216667;0.833333
8870;123;"AUGIGNAC";"augignac";"24300";24016;45.583333;0.7
8871;123;"BEAUSSAC";"beaussac";"24340";24033;45.5;0.5
8872;123;"BERTRIC BUREE";"bertric-buree";"24320";24038;45.3;0.35
8873;123;"BIRAS";"biras";"24310";24042;45.283333;0.633333
8874;123;"BOURDEILLES";"bourdeilles";"24310";24055;45.316667;0.6
8875;123;"BOURG DES MAISONS";"bourg-des-maisons";"24320";24057;45.333333;0.433333
8876;123;"BOURG DU BOST";"bourg-du-bost";"24600";24058;45.266667;0.25
8877;123;"BOUTEILLES ST SEBASTIEN";"bouteilles-saint-sebastien";"24320";24062;45.333333;0.3
8878;123;"BRANTOME";"brantome";"24310";24064;45.366667;0.65
8879;123;"BUSSAC";"bussac";"24350";24069;45.266667;0.6
8880;123;"BUSSEROLLES";"busserolles";"24360";24070;45.683333;0.633333
8881;123;"BUSSIERE BADIL";"bussiere-badil";"24360";24071;45.65;0.6
8882;123;"CANTILLAC";"cantillac";"24530";24079;45.4;0.65
8883;123;"CELLES";"celles";"24600";24090;45.3;0.416667
8884;123;"CERCLES";"cercles";"24320";24093;45.366667;0.45
8885;123;"CHALEIX";"chaleix";"24800";24095;45.516667;0.916667
8886;123;"CHAMPAGNAC DE BELAIR";"champagnac-de-belair";"24530";24096;45.4;0.7
8887;123;"CHAMPAGNE ET FONTAINE";"champagne-et-fontaine";"24320";24097;45.416667;0.316667
8888;123;"CHAMPEAUX ET LA CHAPELLE POMMIER";"champeaux-et-la-chapelle-pommier";"24340";24099;45.4734;0.578611
8889;123;"CHAMPNIERS ET REILHAC";"champniers-et-reilhac";"24360";24100;45.6725;0.731111
8890;123;"CHAMPS ROMAIN";"champs-romain";"24470";24101;45.533333;0.783333
8891;123;"CHAPDEUIL";"chapdeuil";"24320";24105;45.333333;0.483333
8892;123;"CHASSAIGNES";"chassaignes";"24600";24114;45.25;0.25
8893;123;"CHENAUD";"chenaud";"24410";24118;45.216667;0.1
8894;123;"CHERVAL";"cherval";"24320";24119;45.4;0.366667
8895;123;"CLERMONT D EXCIDEUIL";"clermont-dexcideuil";"24160";24124;45.366667;1.05
8896;123;"COMBERANCHE ET EPELUCHE";"comberanche-et-epeluche";"24600";24128;45.283333;0.266667
8897;123;"CONDAT SUR TRINCOU";"condat-sur-trincou";"24530";24129;45.383333;0.716667
8898;123;"CONNEZAC";"connezac";"24300";24131;45.5;0.516667
8899;123;"CORGNAC SUR L ISLE";"corgnac-sur-lisle";"24800";24134;45.383333;0.95
8900;123;"CORNILLE";"cornille";"24750";24135;45.25;0.783333
8901;123;"COULAURES";"coulaures";"24420";24137;45.3;0.983333
8902;123;"COUTURES";"coutures";"24320";24141;45.332;0.392778
8903;123;"CREYSSAC";"creyssac";"24350";24144;45.3;0.55
8904;123;"CUBJAC";"cubjac";"24640";24147;45.216667;0.933333
8905;123;"DOUCHAPT";"douchapt";"24350";24154;45.233333;0.433333
8906;123;"DUSSAC";"dussac";"24270";24158;45.4;1.083333
8907;123;"ESCOIRE";"escoire";"24420";24162;45.2;0.85
8908;123;"ETOUARS";"etouars";"24360";24163;45.6;0.633333
8909;123;"EXCIDEUIL";"excideuil";"24160";24164;45.333333;1.05
8910;123;"EYVIRAT";"eyvirat";"24460";24170;45.316667;0.75
8911;123;"EYZERAC";"eyzerac";"24800";24171;45.383333;0.916667
8912;123;"FESTALEMPS";"festalemps";"24410";24178;45.233333;0.233333
8913;123;"FIRBEIX";"firbeix";"24450";24180;45.6;0.966667
8914;123;"GENIS";"genis";"24160";24196;45.316667;1.166667
8915;123;"GOUT ROSSIGNOL";"gout-rossignol";"24320";24199;45.4134;0.384167
8916;123;"GRAND BRASSAC";"grand-brassac";"24350";24200;45.283333;0.483333
8917;123;"HAUTEFAYE";"hautefaye";"24300";24209;45.533333;0.483333
8918;123;"JAVERLHAC ET LA CHAPELLE ST ROBERT";"javerlhac-et-la-chapelle-saint-robert";"24300";24214;45.5698;0.560556
8919;123;"JUMILHAC LE GRAND";"jumilhac-le-grand";"24630";24218;45.483333;1.066667
8920;123;"LA CHAPELLE FAUCHER";"la-chapelle-faucher";"24530";24107;45.366667;0.75
8921;123;"LA CHAPELLE GRESIGNAC";"la-chapelle-gresignac";"24320";24109;45.4;0.333333
8922;123;"LA CHAPELLE MONTABOURLET";"la-chapelle-montabourlet";"24320";24110;45.4;0.466667
8923;123;"LA CHAPELLE MONTMOREAU";"la-chapelle-montmoreau";"24300";24111;45.45;0.65
8924;123;"LA COQUILLE";"la-coquille";"24450";24133;45.55;0.983333
8925;123;"LA GONTERIE BOULOUNEIX";"la-gonterie-boulouneix";"24310";24198;45.383333;0.6
8926;123;"LA JEMAYE";"la-jemaye";"24410";24216;45.166667;0.25
8927;123;"LANOUAILLE";"lanouaille";"24270";24227;45.383333;1.133333
8928;123;"LA ROCHEBEAUCOURT ET ARGENTINE";"la-rochebeaucourt-et-argentine";"24340";24353;45.4837;0.38
8929;123;"LA ROCHE CHALAIS";"la-roche-chalais";"24490";24354;45.15;0.016667
8930;123;"LA TOUR BLANCHE";"la-tour-blanche";"24320";24554;45.366667;0.45
8931;123;"LE BOURDEIX";"le-bourdeix";"24300";24056;45.583333;0.633333
8932;123;"LE CHANGE";"le-change";"24640";24103;45.183333;0.9
8933;123;"LEGUILLAC DE CERCLES";"leguillac-de-cercles";"24340";24235;45.392;0.514444
8934;123;"LEMPZOURS";"lempzours";"24800";24238;45.366667;0.816667
8935;123;"LES GRAULGES";"les-graulges";"24340";24203;45.5;0.45
8936;123;"LIGUEUX";"ligueux";"24460";24239;45.3;0.816667
8937;123;"LISLE";"lisle";"24350";24243;45.283333;0.55
8938;123;"LUSIGNAC";"lusignac";"24320";24247;45.316667;0.3
8939;123;"LUSSAS ET NONTRONNEAU";"lussas-et-nontronneau";"24300";24248;45.5;0.583333
8940;123;"MAREUIL";"mareuil";"24340";24253;45.4506;0.452222
8941;123;"MAYAC";"mayac";"24420";24262;45.283333;0.933333
8942;123;"MIALET";"mialet";"24450";24269;45.55;0.9
8943;123;"MILHAC DE NONTRON";"milhac-de-nontron";"24470";24271;45.466667;0.783333
8944;123;"MONSEC";"monsec";"24340";24283;45.416667;0.533333
8945;123;"MONTAGRIER";"montagrier";"24350";24286;45.266667;0.483333
8946;123;"NANTEUIL AURIAC DE BOURZAC";"nanteuil-auriac-de-bourzac";"24320";24303;45.3845;0.290556
8947;123;"NANTHEUIL";"nantheuil";"24800";24304;45.416667;0.95
8948;123;"NANTHIAT";"nanthiat";"24800";24305;45.4;0.983333
8949;123;"NEGRONDES";"negrondes";"24460";24308;45.35;0.866667
8950;123;"NONTRON";"nontron";"24300";24311;45.533333;0.666667
8951;123;"PARCOUL";"parcoul";"24410";24316;45.2;0.033333
8952;123;"PAUSSAC ET ST VIVIEN";"paussac-et-saint-vivien";"24310";24319;45.35;0.533333
8953;123;"PAYZAC";"payzac";"24270";24320;45.4012;1.21778
8954;123;"PETIT BERSAC";"petit-bersac";"24600";24323;45.283333;0.233333
8955;123;"PIEGUT PLUVIERS";"piegut-pluviers";"24360";24328;45.616667;0.683333
8956;123;"PONTEYRAUD";"ponteyraud";"24410";24333;45.2;0.233333
8957;123;"PREYSSAC D EXCIDEUIL";"preyssac-dexcideuil";"24160";24339;45.333333;1.1
8958;123;"PUYMANGOU";"puymangou";"24410";24343;45.2;0.083333
8959;123;"PUYRENIER";"puyrenier";"24340";24344;45.483333;0.466667
8960;123;"QUINSAC";"quinsac";"24530";24346;45.433333;0.7
8961;123;"RIBERAC";"riberac";"24600";24352;45.25;0.333333
8962;123;"RUDEAU LADOSSE";"rudeau-ladosse";"24340";24221;45.483333;0.5
8963;123;"ST ANTOINE CUMOND";"saint-antoine-cumond";"24410";24368;45.266667;0.2
8964;123;"ST AULAYE";"saint-aulaye";"24410";24376;45.2;0.133333
8965;123;"ST BARTHELEMY DE BUSSIERE";"saint-barthelemy-de-bussiere";"24360";24381;45.633333;0.75
8966;123;"ST CREPIN DE RICHEMONT";"saint-crepin-de-richemont";"24310";24391;45.416667;0.6
8967;123;"ST CYR LES CHAMPAGNES";"saint-cyr-les-champagnes";"24270";24397;45.383333;1.283333
8968;123;"STE CROIX DE MAREUIL";"sainte-croix-de-mareuil";"24340";24394;45.466667;0.433333
8969;123;"ST ESTEPHE";"saint-estephe";"24360";24398;45.5917;0.662778
8970;123;"STE TRIE";"sainte-trie";"24160";24507;45.3;1.183333
8971;123;"ST FELIX DE BOURDEILLES";"saint-felix-de-bourdeilles";"24340";24403;45.416667;0.566667
8972;123;"ST FRONT D ALEMPS";"saint-front-dalemps";"24460";24408;45.316667;0.783333
8973;123;"ST FRONT LA RIVIERE";"saint-front-la-riviere";"24300";24410;45.466667;0.733333
8974;123;"ST FRONT SUR NIZONNE";"saint-front-sur-nizonne";"24300";24411;45.483333;0.633333
8975;123;"ST GERMAIN DES PRES";"saint-germain-des-pres";"24160";24417;45.333333;0.983333
8976;123;"ST JEAN DE COLE";"saint-jean-de-cole";"24800";24425;45.416667;0.833333
8977;123;"ST JORY DE CHALAIS";"saint-jory-de-chalais";"24800";24428;45.4984;0.898889
8978;123;"ST JORY LAS BLOUX";"saint-jory-las-bloux";"24160";24429;45.366667;0.966667
8979;123;"ST JULIEN DE BOURDEILLES";"saint-julien-de-bourdeilles";"24310";24430;45.366667;0.583333
8980;123;"ST JUST";"saint-just";"24320";24434;45.333333;0.5
8981;123;"ST MARTIAL D ALBAREDE";"saint-martial-dalbarede";"24160";24448;45.333333;1.033333
8982;123;"ST MARTIAL DE VALETTE";"saint-martial-de-valette";"24300";24451;45.516667;0.65
8983;123;"ST MARTIAL VIVEYROL";"saint-martial-viveyrol";"24320";24452;45.35;0.333333
8984;123;"ST MARTIN DE FRESSENGEAS";"saint-martin-de-fressengeas";"24800";24453;45.433333;0.85
8985;123;"ST MARTIN DE RIBERAC";"saint-martin-de-riberac";"24600";24455;45.233333;0.35
8986;123;"ST MARTIN LE PIN";"saint-martin-le-pin";"24300";24458;45.55;0.616667
8987;123;"ST MEARD DE DRONE";"saint-meard-de-drone";"24600";24460;45.2492;0.421944
8988;123;"ST MEDARD D EXCIDEUIL";"saint-medard-dexcideuil";"24160";24463;45.3417;1.07056
8989;123;"ST MESMIN";"saint-mesmin";"24270";24464;45.35;1.2
8990;123;"ST PANCRACE";"saint-pancrace";"24530";24474;45.433333;0.666667
8991;123;"ST PANTALY D ANS";"saint-pantaly-dans";"24640";24475;45.25;1
8992;123;"ST PANTALY D EXCIDEUIL";"saint-pantaly-dexcideuil";"24160";24476;45.316667;1.016667
8993;123;"ST PARDOUX DE DRONE";"saint-pardoux-de-drone";"24600";24477;45.2256;0.421389
8994;123;"ST PARDOUX LA RIVIERE";"saint-pardoux-la-riviere";"24470";24479;45.5;0.75
8995;123;"ST PAUL LA ROCHE";"saint-paul-la-roche";"24800";24481;45.483333;1
8996;123;"ST PAUL LIZONNE";"saint-paul-lizonne";"24320";24482;45.316667;0.266667
8997;123;"ST PIERRE DE COLE";"saint-pierre-de-cole";"24800";24485;45.366667;0.8
8998;123;"ST PIERRE DE FRUGIE";"saint-pierre-de-frugie";"24450";24486;45.583333;1
8999;123;"ST PRIEST LES FOUGERES";"saint-priest-les-fougeres";"24450";24489;45.533333;1.016667
9000;123;"ST PRIVAT DES PRES";"saint-privat-des-pres";"24410";24490;45.233333;0.216667
9001;123;"ST RAPHAEL";"saint-raphael";"24160";24493;45.3;1.066667
9002;123;"ST ROMAIN ET ST CLEMENT";"saint-romain-et-saint-clement";"24800";24496;45.433333;0.866667
9003;123;"ST SAUD LACOUSSIERE";"saint-saud-lacoussiere";"24470";24498;45.533333;0.816667
9004;123;"ST SULPICE DE MAREUIL";"saint-sulpice-de-mareuil";"24340";24503;45.466667;0.5
9005;123;"ST SULPICE DE ROUMAGNAC";"saint-sulpice-de-roumagnac";"24600";24504;45.2;0.4
9006;123;"ST SULPICE D EXCIDEUIL";"saint-sulpice-dexcideuil";"24800";24505;45.383333;1
9007;123;"ST VICTOR";"saint-victor";"24350";24508;45.266667;0.433333
9008;123;"ST VINCENT JALMOUTIERS";"saint-vincent-jalmoutiers";"24410";24511;45.2;0.183333
9009;123;"ST VINCENT SUR L ISLE";"saint-vincent-sur-lisle";"24420";24513;45.25;0.883333
9010;123;"SALAGNAC";"salagnac";"24160";24515;45.316667;1.183333
9011;123;"SARLANDE";"sarlande";"24270";24519;45.45;1.116667
9012;123;"SARLIAC SUR L ISLE";"sarliac-sur-lisle";"24420";24521;45.233333;0.883333
9013;123;"SARRAZAC";"sarrazac";"24800";24522;45.433333;1.033333
9014;123;"SAVIGNAC DE NONTRON";"savignac-de-nontron";"24300";24525;45.55;0.716667
9015;123;"SAVIGNAC LEDRIER";"savignac-ledrier";"24270";24526;45.366667;1.216667
9016;123;"SAVIGNAC LES EGLISES";"savignac-les-eglises";"24420";24527;45.266667;0.916667
9017;123;"SCEAU ST ANGEL";"sceau-saint-angel";"24300";24528;45.483333;0.7
9018;123;"SEGONZAC";"segonzac";"24600";24529;45.2;0.433333
9019;123;"SENCENAC PUY DE FOURCHES";"sencenac-puy-de-fourches";"24310";24530;45.3;0.7
9020;123;"SERVANCHES";"servanches";"24410";24533;45.15;0.166667
9021;123;"SIORAC DE RIBERAC";"siorac-de-riberac";"24600";24537;45.183333;0.35
9022;123;"SORGES";"sorges";"24420";24540;45.3;0.866667
9023;123;"SOUDAT";"soudat";"24360";24541;45.616667;0.583333
9024;123;"TEYJAT";"teyjat";"24300";24548;45.583333;0.583333
9025;123;"THIVIERS";"thiviers";"24800";24551;45.416667;0.916667
9026;123;"TOCANE ST APRE";"tocane-saint-apre";"24350";24553;45.25;0.5
9027;123;"VALEUIL";"valeuil";"24310";24561;45.333333;0.616667
9028;123;"VANXAINS";"vanxains";"24600";24564;45.216667;0.283333
9029;123;"VARAIGNES";"varaignes";"24360";24565;45.6;0.533333
9030;123;"VAUNAC";"vaunac";"24800";24567;45.366667;0.866667
9031;123;"VENDOIRE";"vendoire";"24320";24569;45.416667;0.3
9032;123;"VERTEILLAC";"verteillac";"24320";24573;45.35;0.366667
9033;123;"VIEUX MAREUIL";"vieux-mareuil";"24340";24579;45.433333;0.5
9034;123;"VILLARS";"villars";"24530";24582;45.416667;0.75
9035;123;"VILLETOUREIX";"villetoureix";"24600";24586;45.266667;0.366667
9036;123;"AJAT";"ajat";"24210";24004;45.15;1.016667
9037;123;"ALLAS LES MINES";"allas-les-mines";"24220";24006;44.833333;1.066667
9038;123;"ARCHIGNAC";"archignac";"24590";24012;45.016667;1.3
9039;123;"ATUR";"atur";"24750";24013;45.15;0.75
9040;123;"AUBAS";"aubas";"24290";24014;45.083333;1.2
9041;123;"AUDRIX";"audrix";"24260";24015;44.883333;0.933333
9042;123;"AURIAC DU PERIGORD";"auriac-du-perigord";"24290";24018;45.1;1.133333
9043;123;"AZERAT";"azerat";"24210";24019;45.15;1.116667
9044;123;"BADEFOLS D ANS";"badefols-dans";"24390";24021;45.233333;1.2
9045;123;"BARS";"bars";"24210";24025;45.1;1.066667
9046;123;"BASSILAC";"bassilac";"24330";24026;45.1906;0.813333
9047;123;"BEAUREGARD DE TERRASSON";"beauregard-de-terrasson";"24120";24030;45.15;1.216667
9048;123;"BELVES";"belves";"24170";24035;44.783333;1
9049;123;"BERBIGUIERES";"berbiguieres";"24220";24036;44.833333;1.033333
9050;123;"BESSE";"besse";"24550";24039;44.666667;1.116667
9051;123;"BEYNAC ET CAZENAC";"beynac-et-cazenac";"24220";24040;44.833333;1.15
9052;123;"BEZENAC";"bezenac";"24220";24041;44.85;1.1
9053;123;"BLIS ET BORN";"blis-et-born";"24330";24044;45.183333;0.9
9054;123;"BOISSEUILH";"boisseuilh";"24390";24046;45.283333;1.166667
9055;123;"BORREZE";"borreze";"24590";24050;44.95;1.383333
9056;123;"BOULAZAC";"boulazac";"24750";24053;45.1712;0.772222
9057;123;"BOURROU";"bourrou";"24110";24061;45.05;0.616667
9058;123;"BOUZIC";"bouzic";"24250";24063;44.733333;1.233333
9059;123;"BREUILH";"breuilh";"24380";24065;45.066667;0.75
9060;123;"BROUCHAUD";"brouchaud";"24210";24066;45.2;1
9061;123;"CALVIAC EN PERIGORD";"calviac-en-perigord";"24370";24074;44.8548;1.33361
9062;123;"CAMPAGNAC LES QUERCY";"campagnac-les-quercy";"24550";24075;44.683333;1.183333
9063;123;"CAMPAGNE";"campagne";"24260";24076;44.9;0.966667
9064;123;"CARLUX";"carlux";"24370";24081;44.883333;1.35
9065;123;"CARSAC AILLAC";"carsac-aillac";"24200";24082;44.833333;1.25
9066;123;"CARVES";"carves";"24170";24084;44.783333;1.066667
9067;123;"CASTELNAUD LA CHAPELLE";"castelnaud-la-chapelle";"24250";24086;44.815;1.14861
9068;123;"CASTELS";"castels";"24220";24087;44.866667;1.05
9069;123;"CAZOULES";"cazoules";"24370";24089;44.866667;1.433333
9070;123;"CENAC ET ST JULIEN";"cenac-et-saint-julien";"24250";24091;44.8;1.2
9071;123;"CENDRIEUX";"cendrieux";"24380";24092;45;0.833333
9072;123;"CHALAGNAC";"chalagnac";"24380";24094;45.1;0.666667
9073;123;"CHATRES";"chatres";"24120";24116;45.183333;1.183333
9074;123;"CHAVAGNAC";"chavagnac";"24120";24117;45.083333;1.366667
9075;123;"CHERVEIX CUBAS";"cherveix-cubas";"24390";24120;45.283333;1.116667
9076;123;"CHOURGNAC";"chourgnac";"24640";24121;45.2364;1.05972
9077;123;"CLADECH";"cladech";"24170";24122;44.816667;1.066667
9078;123;"COLY";"coly";"24120";24127;45.083333;1.266667
9079;123;"CONDAT SUR VEZERE";"condat-sur-vezere";"24570";24130;45.116667;1.233333
9080;123;"COUBJOURS";"coubjours";"24390";24136;45.25;1.25
9081;123;"COUX ET BIGAROQUE";"coux-et-bigaroque";"24220";24142;44.8339;0.973333
9082;123;"CREYSSENSAC ET PISSOT";"creyssensac-et-pissot";"24380";24146;45.083333;0.683333
9083;123;"DAGLAN";"daglan";"24250";24150;44.733333;1.2
9084;123;"DOISSAT";"doissat";"24170";24151;44.733333;1.083333
9085;123;"DOMME";"domme";"24250";24152;44.8;1.216667
9086;123;"EGLISE NEUVE DE VERGT";"eglise-neuve-de-vergt";"24380";24160;45.083333;0.75
9087;123;"EYLIAC";"eyliac";"24330";24166;45.166667;0.866667
9088;123;"FANLAC";"fanlac";"24290";24174;45.066667;1.1
9089;123;"FLEURAC";"fleurac";"24580";24183;45.016667;1
9090;123;"FLORIMONT GAUMIER";"florimont-gaumier";"24250";24184;44.6992;1.23945
9091;123;"FOSSEMAGNE";"fossemagne";"24210";24188;45.133333;0.983333
9092;123;"FOULEIX";"fouleix";"24380";24190;44.983333;0.683333
9093;123;"GABILLOU";"gabillou";"24210";24192;45.2;1.033333
9094;123;"GRANGES D ANS";"granges-dans";"24390";24202;45.216667;1.116667
9095;123;"GREZES";"grezes";"24120";24204;45.1;1.366667
9096;123;"GRIVES";"grives";"24170";24206;44.766667;1.083333
9097;123;"GROLEJAC";"grolejac";"24250";24207;44.816667;1.3
9098;123;"GRUN BORDAS";"grun-bordas";"24380";24208;45.0464;0.652222
9099;123;"HAUTEFORT";"hautefort";"24390";24210;45.25;1.15
9100;123;"JAYAC";"jayac";"24590";24215;45.033333;1.333333
9101;123;"JOURNIAC";"journiac";"24260";24217;44.966667;0.9
9102;123;"LA BACHELLERIE";"la-bachellerie";"24210";24020;45.1459;1.15361
9103;123;"LA BOISSIERE D ANS";"la-boissiere-dans";"24640";24047;45.233333;0.966667
9104;123;"LA CASSAGNE";"la-cassagne";"24120";24085;45.05;1.316667
9105;123;"LA CHAPELLE AUBAREIL";"la-chapelle-aubareil";"24290";24106;45.016667;1.183333
9106;123;"LA CHAPELLE ST JEAN";"la-chapelle-saint-jean";"24390";24113;45.2;1.15
9107;123;"LACROPTE";"lacropte";"24380";24220;45.041667;0.833333
9108;123;"LA DORNAC";"la-dornac";"24120";24153;45.083333;1.35
9109;123;"LA DOUZE";"la-douze";"24330";24156;45.066667;0.866667
9110;119;"LA FEUILLADE";"la-feuillade";"19600";24179;45.116667;1.4
9111;123;"LA ROQUE GAGEAC";"la-roque-gageac";"24250";24355;44.833333;1.2
9112;123;"LARZAC";"larzac";"24170";24230;44.75;1
9113;123;"LAVAUR";"lavaur";"24550";24232;44.6;1.033333
9114;123;"LE BUGUE";"le-bugue";"24260";24067;44.916667;0.933333
9115;123;"LE LARDIN ST LAZARE";"le-lardin-saint-lazare";"24570";24229;45.1298;1.22695
9116;123;"LES EYZIES DE TAYAC SIREUIL";"les-eyzies-de-tayac-sireuil";"24620";24172;44.9356;1.01695
9117;123;"LES FARGES";"les-farges";"24290";24175;45.116667;1.2
9118;123;"LIMEUIL";"limeuil";"24510";24240;44.883333;0.9
9119;123;"LIMEYRAT";"limeyrat";"24210";24241;45.166667;0.983333
9120;123;"LOUBEJAC";"loubejac";"24550";24245;44.583333;1.1
9121;123;"MANAURIE";"manaurie";"24620";24249;44.966667;0.983333
9122;123;"MARCILLAC ST QUENTIN";"marcillac-saint-quentin";"24200";24252;44.966667;1.233333
9123;123;"MARNAC";"marnac";"24220";24254;44.833333;1.016667
9124;123;"MARQUAY";"marquay";"24620";24255;44.95;1.15
9125;123;"MARSANEIX";"marsaneix";"24750";24258;45.1;0.783333
9126;123;"MAUZENS ET MIREMONT";"mauzens-et-miremont";"24260";24261;45;0.916667
9127;123;"MAZEYROLLES";"mazeyrolles";"24550";24263;44.666667;1.016667
9128;123;"MEYRALS";"meyrals";"24220";24268;44.9;1.05
9129;123;"MILHAC D AUBEROCHE";"milhac-dauberoche";"24330";24270;45.116667;0.916667
9130;123;"MONPLAISANT";"monplaisant";"24170";24293;44.783333;0.983333
9131;123;"MONTAGNAC D AUBEROCHE";"montagnac-dauberoche";"24210";24284;45.183333;0.95
9132;123;"MONTIGNAC";"montignac";"24290";24291;45.0664;1.16139
9133;123;"MOUZENS";"mouzens";"24220";24298;44.85;1
9134;123;"NABIRAT";"nabirat";"24250";24300;44.75;1.283333
9135;123;"NADAILLAC";"nadaillac";"24590";24301;45.0389;1.39778
9136;123;"NAILHAC";"nailhac";"24390";24302;45.216667;1.133333
9137;123;"NOTRE DAME DE SANILHAC";"notre-dame-de-sanilhac";"24660";24312;45.116667;0.716667
9138;123;"ORLIAC";"orliac";"24170";24313;44.716667;1.066667
9139;123;"ORLIAGUET";"orliaguet";"24370";24314;44.916667;1.35
9140;123;"PAULIN";"paulin";"24590";24317;45;1.333333
9141;123;"PAUNAT";"paunat";"24510";24318;44.9;0.866667
9142;123;"PAZAYAC";"pazayac";"24120";24321;45.116667;1.366667
9143;123;"PEYRIGNAC";"peyrignac";"24210";24324;45.15;1.166667
9144;123;"PEYRILLAC ET MILLAC";"peyrillac-et-millac";"24370";24325;44.883333;1.4
9145;123;"PEYZAC LE MOUSTIER";"peyzac-le-moustier";"24620";24326;44.983333;1.083333
9146;123;"PEZULS";"pezuls";"24510";24327;44.916667;0.816667
9147;123;"PLAZAC";"plazac";"24580";24330;45.033333;1.05
9148;123;"PRATS DE CARLUX";"prats-de-carlux";"24370";24336;44.9;1.3
9149;123;"PRATS DU PERIGORD";"prats-du-perigord";"24550";24337;44.683333;1.066667
9150;123;"PROISSANS";"proissans";"24200";24341;44.933333;1.233333
9151;123;"ROUFFIGNAC ST CERNIN DE REILHAC";"rouffignac-saint-cernin-de-reilhac";"24580";24356;45.0478;0.977222
9152;123;"SAGELAT";"sagelat";"24170";24360;44.783333;1
9153;123;"ST AMAND DE BELVES";"saint-amand-de-belves";"24170";24363;44.766667;1.033333
9154;123;"ST AMAND DE COLY";"saint-amand-de-coly";"24290";24364;45.066667;1.266667
9155;123;"ST AMAND DE VERGT";"saint-amand-de-vergt";"24380";24365;44.983333;0.7
9156;123;"ST ANDRE D ALLAS";"saint-andre-dallas";"24200";24366;44.883333;1.183333
9157;123;"ST ANTOINE D AUBEROCHE";"saint-antoine-dauberoche";"24330";24369;45.15;0.95
9158;123;"ST AUBIN DE NABIRAT";"saint-aubin-de-nabirat";"24250";24375;44.733333;1.266667
9159;123;"ST AVIT DE VIALARD";"saint-avit-de-vialard";"24260";24377;44.95;0.883333
9160;123;"ST CERNIN DE L HERM";"saint-cernin-de-lherm";"24550";24386;44.633333;1.033333
9161;123;"ST CHAMASSY";"saint-chamassy";"24260";24388;44.866667;0.916667
9162;123;"ST CIRQ";"saint-cirq";"24260";24389;44.933333;0.95
9163;123;"ST CREPIN D AUBEROCHE";"saint-crepin-dauberoche";"24330";24390;45.133333;0.9
9164;123;"ST CREPIN ET CARLUCET";"saint-crepin-et-carlucet";"24590";24392;44.966667;1.266667
9165;123;"ST CYBRANET";"saint-cybranet";"24250";24395;44.783333;1.183333
9166;123;"ST CYPRIEN";"saint-cyprien";"24220";24396;44.866667;1.033333
9167;123;"STE ALVERE";"sainte-alvere";"24510";24362;44.9467;0.808889
9168;123;"STE EULALIE D ANS";"sainte-eulalie-dans";"24640";24401;45.25;1.016667
9169;123;"STE FOY DE BELVES";"sainte-foy-de-belves";"24170";24406;44.733333;1.05
9170;123;"STE FOY DE LONGAS";"sainte-foy-de-longas";"24510";24407;44.933333;0.75
9171;123;"STE MARIE DE CHIGNAC";"sainte-marie-de-chignac";"24330";24447;45.133333;0.833333
9172;123;"STE MONDANE";"sainte-mondane";"24370";24470;44.85;1.333333
9173;123;"STE NATHALENE";"sainte-nathalene";"24200";24471;44.916667;1.25
9174;123;"STE ORSE";"sainte-orse";"24210";24473;45.2;1.083333
9175;123;"ST FELIX DE REILLAC ET MORTEMART";"saint-felix-de-reillac-et-mortemart";"24260";24404;45.033333;0.916667
9176;123;"ST GENIES";"saint-genies";"24590";24412;45;1.25
9177;123;"ST GERMAIN DE BELVES";"saint-germain-de-belves";"24170";24416;44.8;1.033333
9178;123;"ST GEYRAC";"saint-geyrac";"24330";24421;45.1;0.933333
9179;123;"ST JULIEN DE LAMPON";"saint-julien-de-lampon";"24370";24432;44.866667;1.35
9180;123;"ST LAURENT DES BATONS";"saint-laurent-des-batons";"24510";24435;44.966667;0.75
9181;123;"ST LAURENT LA VALLEE";"saint-laurent-la-vallee";"24170";24438;44.75;1.116667
9182;123;"ST LAURENT SUR MANOIRE";"saint-laurent-sur-manoire";"24330";24439;45.15;0.8
9183;123;"ST LEON SUR VEZERE";"saint-leon-sur-vezere";"24290";24443;45.016667;1.1
9184;123;"ST MAIME DE PEREYROL";"saint-maime-de-pereyrol";"24380";24459;45.0148;0.646944
9185;123;"ST MARTIAL DE NABIRAT";"saint-martial-de-nabirat";"24250";24450;44.733333;1.25
9186;123;"ST MICHEL DE VILLADEIX";"saint-michel-de-villadeix";"24380";24468;44.983333;0.716667
9187;123;"ST PARDOUX ET VIELVIC";"saint-pardoux-et-vielvic";"24170";24478;44.766667;0.95
9188;123;"ST PAUL DE SERRE";"saint-paul-de-serre";"24380";24480;45.083333;0.616667
9189;123;"ST PIERRE DE CHIGNAC";"saint-pierre-de-chignac";"24330";24484;45.133333;0.85
9190;123;"ST POMPONT";"saint-pompont";"24170";24488;44.716667;1.15
9191;123;"ST RABIER";"saint-rabier";"24210";24491;45.166667;1.15
9192;123;"ST VINCENT DE COSSE";"saint-vincent-de-cosse";"24220";24510;44.833333;1.1
